PLAYER_ID,Name,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201959,Taj Gibson,2024-25,1610612766,CHA,39.0,32,355.485,39,79,0.494,1,2,0.5,12,20,0.6,45,60,105,18,9,15,22,47,91
1629659,Talen Horton-Tucker,2024-25,1610612741,CHI,24.0,52,602.3116666666666,112,249,0.45,39,108,0.361,50,70,0.714,18,74,92,69,18,10,34,51,313
1631106,Tari Eason,2024-25,1610612745,HOU,23.0,53,1338.06,257,519,0.495,60,171,0.351,78,101,0.772,120,223,343,74,93,46,62,131,652
1627752,Taurean Prince,2024-25,1610612749,MIL,31.0,75,2026.8283333333334,223,484,0.461,141,315,0.448,34,41,0.829,33,237,270,147,69,14,78,153,621
1641707,Taylor Hendricks,2024-25,1610612762,UTA,21.0,3,74.51666666666667,4,18,0.222,3,12,0.25,3,4,0.75,5,10,15,2,5,4,2,8,14
1631386,Tazé Moore,2024-25,1610612757,POR,26.0,2,19.85,2,10,0.2,1,4,0.25,1,2,0.5,4,4,8,1,2,0,2,0,6
1629611,Terance Mann,2024-25,1610612737,ATL,28.0,61,1263.4333333333334,179,365,0.49,55,147,0.374,42,61,0.689,58,118,176,109,42,15,43,117,455
1630545,Terrence Shannon Jr.,2024-25,1610612750,MIN,24.0,31,335.46166666666664,55,114,0.482,11,31,0.355,17,21,0.81,10,36,46,32,7,5,15,26,138
1626179,Terry Rozier,2024-25,1610612748,MIA,31.0,61,1607.3533333333332,246,621,0.396,91,301,0.302,92,108,0.852,41,187,228,164,36,14,76,73,675
1630678,Terry Taylor,2024-25,1610612758,SAC,25.0,3,6.333333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0
1628418,Thomas Bryant,2024-25,1610612754,IND,27.0,61,898.9116666666666,153,298,0.513,45,134,0.336,52,61,0.852,80,159,239,52,26,35,28,70,403
1642275,Tidjane Salaün,2024-25,1610612766,CHA,19.0,55,1099.17,101,302,0.334,52,178,0.292,61,82,0.744,68,181,249,64,29,14,50,72,315
203501,Tim Hardaway Jr.,2024-25,1610612765,DET,33.0,71,1981.8616666666667,253,620,0.408,153,414,0.37,115,136,0.846,18,154,172,115,36,7,45,91,774
202699,Tobias Harris,2024-25,1610612765,DET,32.0,70,2237.6466666666665,371,783,0.474,85,254,0.335,137,158,0.867,64,359,423,156,70,55,79,129,964
1628396,Tony Bradley,2024-25,1610612754,IND,27.0,11,58.788333333333334,18,22,0.818,1,3,0.333,0,2,0.0,7,12,19,3,1,4,4,6,37
1628470,Torrey Craig,2024-25,1610612738,BOS,34.0,22,238.51333333333332,36,78,0.462,23,58,0.397,8,12,0.667,22,28,50,9,4,7,2,29,103
1641787,Tosan Evbuomwan,2024-25,1610612751,BKN,24.0,23,546.0866666666667,78,178,0.438,18,61,0.295,41,55,0.745,27,69,96,39,17,7,32,41,215
1641739,Toumani Camara,2024-25,1610612757,POR,24.0,74,2425.925,305,662,0.461,124,330,0.376,85,118,0.72,166,258,424,163,112,48,106,219,819
1629027,Trae Young,2024-25,1610612737,ATL,26.0,71,2566.7733333333335,526,1288,0.408,199,596,0.334,463,528,0.877,34,191,225,823,85,11,339,139,1714
1631218,Trayce Jackson-Davis,2024-25,1610612744,GSW,25.0,57,939.5016666666667,168,294,0.571,0,2,0.0,54,95,0.568,117,182,299,102,22,38,42,70,390
1630200,Tre Jones,2024-25,1610612741,CHI,25.0,46,904.9716666666667,128,238,0.538,19,48,0.396,55,67,0.821,31,85,116,192,37,10,35,55,330
1630544,Tre Mann,2024-25,1610612766,CHA,24.0,13,319.045,70,161,0.435,24,60,0.4,19,21,0.905,12,26,38,39,7,4,25,24,183
1630570,Trendon Watford,2024-25,1610612751,BKN,24.0,39,782.1183333333333,138,304,0.454,25,80,0.313,71,95,0.747,30,102,132,95,25,11,70,83,372
1642280,Trentyn Flowers,2024-25,1610612746,LAC,20.0,3,18.433333333333334,4,9,0.444,0,2,0.0,3,3,1.0,1,3,4,0,0,0,1,3,11
1630243,Trevelin Queen,2024-25,1610612753,ORL,28.0,29,395.0966666666667,47,134,0.351,17,69,0.246,15,17,0.882,24,23,47,34,28,10,22,37,126
1641725,Trey Alexander,2024-25,1610612743,DEN,21.0,22,109.94666666666667,12,40,0.3,3,17,0.176,3,4,0.75,1,10,11,11,1,1,5,10,30
1641998,Trey Jemison III,2024-25,1610612747,LAL,25.0,33,354.49,38,70,0.543,0,0,0.0,12,31,0.387,38,54,92,14,8,14,18,64,88
1626168,Trey Lyles,2024-25,1610612758,SAC,29.0,64,1178.6233333333332,138,336,0.411,74,217,0.341,50,70,0.714,70,214,284,75,38,22,35,79,400
1630530,Trey Murphy III,2024-25,1610612740,NOP,24.0,53,1854.23,381,839,0.454,158,438,0.361,204,230,0.887,47,221,268,188,56,39,103,112,1124
202684,Tristan Thompson,2024-25,1610612739,CLE,34.0,38,265.4916666666667,27,59,0.458,0,3,0.0,5,22,0.227,26,76,102,23,1,9,11,31,59
1641774,Tristan Vukcevic,2024-25,1610612764,WAS,22.0,32,423.9433333333333,97,203,0.478,30,87,0.345,37,49,0.755,21,89,110,32,11,20,33,46,261
1641783,Tristan da Silva,2024-25,1610612753,ORL,23.0,71,1545.595,186,451,0.412,75,227,0.33,53,61,0.869,69,163,232,104,30,16,53,89,500
1641803,Tristen Newton,2024-25,1610612750,MIN,23.0,8,16.145,1,8,0.125,0,3,0.0,1,1,1.0,2,2,4,2,1,0,2,4,3
1629660,Ty Jerome,2024-25,1610612739,CLE,27.0,67,1322.2333333333333,294,578,0.509,103,239,0.431,125,144,0.868,48,119,167,224,77,2,85,98,816
1631102,TyTy Washington Jr.,2024-25,1610612756,PHX,23.0,13,102.88333333333334,12,39,0.308,4,20,0.2,3,4,0.75,4,8,12,15,3,0,3,4,31
1629639,Tyler Herro,2024-25,1610612748,MIA,25.0,74,2635.2566666666667,623,1328,0.469,245,656,0.373,277,316,0.877,33,353,386,414,66,17,187,84,1768
1642278,Tyler Kolek,2024-25,1610612752,NYK,24.0,40,281.685,26,77,0.338,13,43,0.302,11,15,0.733,6,18,24,66,12,4,15,25,76
1641890,Tyler Smith,2024-25,1610612749,MIL,20.0,22,92.02333333333333,18,41,0.439,9,24,0.375,2,4,0.5,4,17,21,4,2,3,6,9,47
1630169,Tyrese Haliburton,2024-25,1610612754,IND,25.0,70,2348.1033333333335,460,971,0.474,210,538,0.39,175,203,0.862,41,205,246,643,103,45,114,90,1305
1631213,Tyrese Martin,2024-25,1610612751,BKN,26.0,57,1242.77,177,436,0.406,96,266,0.361,44,56,0.786,56,154,210,114,32,8,65,74,494
1630178,Tyrese Maxey,2024-25,1610612755,PHI,24.0,52,1960.195,477,1091,0.437,161,478,0.337,254,289,0.879,15,159,174,317,91,21,124,116,1369
1630623,Tyson Etienne,2024-25,1610612751,BKN,25.0,2,34.96666666666667,5,15,0.333,3,10,0.3,0,0,0.0,0,2,2,6,2,0,0,4,13
1626145,Tyus Jones,2024-25,1610612756,PHX,28.0,75,2060.41,286,635,0.45,156,373,0.418,49,55,0.891,39,143,182,410,62,7,88,61,777
1642279,Ulrich Chomche,2024-25,1610612761,TOR,19.0,7,32.175,2,5,0.4,0,0,0.0,1,2,0.5,4,4,8,2,0,1,2,5,5
203995,Vasilije Micić,2024-25,1610612756,PHX,31.0,40,783.025,95,273,0.348,45,125,0.36,34,41,0.829,20,69,89,127,15,0,77,45,269
1641705,Victor Wembanyama,2024-25,1610612759,SAS,21.0,46,1527.2533333333333,408,857,0.476,142,403,0.352,158,189,0.836,82,424,506,168,52,176,149,105,1116
1631246,Vince Williams Jr.,2024-25,1610612763,MEM,24.0,23,424.19,57,144,0.396,21,81,0.259,17,22,0.773,17,61,78,47,11,5,29,39,152
1628427,Vlatko Čančar,2024-25,1610612743,DEN,27.0,12,131.60333333333332,10,26,0.385,4,15,0.267,0,0,0.0,6,26,32,9,3,2,9,10,24
1630249,Vít Krejčí,2024-25,1610612737,ATL,24.0,51,1038.8816666666667,127,268,0.474,79,189,0.418,27,40,0.675,17,119,136,131,31,25,44,98,360
1631117,Walker Kessler,2024-25,1610612762,UTA,23.0,58,1740.32,278,419,0.663,6,34,0.176,79,152,0.52,266,441,707,97,36,138,86,130,641
1628976,Wendell Carter Jr.,2024-25,1610612753,ORL,25.0,65,1682.4516666666666,215,468,0.459,36,151,0.238,123,166,0.741,146,331,477,129,44,38,70,194,589
1631111,Wendell Moore Jr.,2024-25,1610612766,CHA,23.0,33,447.3616666666667,52,112,0.464,11,33,0.333,18,22,0.818,28,61,89,37,18,5,22,30,133
1630214,Xavier Tillman,2024-25,1610612738,BOS,26.0,30,214.75333333333333,12,51,0.235,5,32,0.156,3,4,0.75,10,31,41,7,10,5,13,17,32
1642530,Yuki Kawamura,2024-25,1610612763,MEM,23.0,20,63.11666666666667,8,22,0.364,4,16,0.25,4,6,0.667,0,7,7,14,1,0,4,7,24
1641879,Yuri Collins,2024-25,1610612744,GSW,24.0,2,16.3,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,4,2,0,0,5,2
1642274,Yves Missi,2024-25,1610612740,NOP,20.0,70,1879.9233333333334,251,465,0.54,0,1,0.0,123,194,0.634,242,331,573,94,35,96,80,141,625
1642258,Zaccharie Risacher,2024-25,1610612737,ATL,19.0,69,1708.87,321,717,0.448,108,313,0.345,100,139,0.719,84,168,252,86,50,34,86,134,850
1628380,Zach Collins,2024-25,1610612741,CHI,27.0,58,875.2766666666666,139,271,0.513,29,95,0.305,63,72,0.875,91,162,253,101,27,27,51,120,370
1641744,Zach Edey,2024-25,1610612763,MEM,22.0,62,1292.46,236,408,0.578,18,48,0.375,82,113,0.726,213,270,483,58,32,80,79,167,572
203897,Zach LaVine,2024-25,1610612758,SAC,30.0,69,2404.4966666666664,569,1120,0.508,212,488,0.434,225,273,0.824,21,285,306,287,57,12,198,109,1575
1630192,Zeke Nnaji,2024-25,1610612743,DEN,24.0,55,594.925,70,140,0.5,17,51,0.333,26,42,0.619,33,56,89,23,23,38,13,61,183
1630533,Ziaire Williams,2024-25,1610612751,BKN,23.0,60,1485.4533333333334,205,503,0.408,99,293,0.338,94,114,0.825,60,218,278,82,58,24,62,144,603
1629627,Zion Williamson,2024-25,1610612740,NOP,24.0,30,857.2766666666666,288,508,0.567,3,13,0.231,158,241,0.656,76,140,216,159,37,27,90,82,737
1642389,Zyon Pullin,2024-25,1610612763,MEM,24.0,3,2.6016666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
